Junction ID,Security Control ID,NIST Control ID,DISA Control ID,CCI ID,Type
2388,AC-16-00,AC-16,AC-16 a,CCI-003697,Policy
2389,AC-16-00,AC-16,AC-16 a,CCI-003698,Policy
2390,AC-16-00,AC-16,AC-16 a,CCI-003699,Policy
2391,AC-16-00,AC-16,AC-16 a,CCI-003700,Policy
2392,AC-16-00,AC-16,AC-16 a,CCI-003701,Policy
2393,AC-16-00,AC-16,AC-16 b,CCI-003702,Policy
2394,AC-16-00,AC-16,AC-16 b,CCI-003703,Policy
2395,AC-16-00,AC-16,AC-16 c,CCI-003704,Policy
2396,AC-16-00,AC-16,AC-16 c,CCI-003705,Policy
2397,AC-16-00,AC-16,AC-16 d,CCI-003706,Policy
2398,AC-16-00,AC-16,AC-16 e,CCI-003707,Policy
2399,AC-16-00,AC-16,AC-16 f,CCI-003708,Policy
2400,AC-16-00,AC-16,AC-16 f,CCI-003709,Policy
2401,AC-16-00,AC-16,AC-16 f,CCI-003710,Policy
2402,AC-16-00,AC-16,AC-16 f,CCI-003711,Policy
2403,AC-16-01,AC-16(1),AC-16 (1),CCI-003712,Technical
2404,AC-16-01,AC-16(1),AC-16 (1),CCI-003713,Technical
2405,AC-16-01,AC-16(1),AC-16 (1),CCI-003714,Technical
2406,AC-16-02,AC-16(2),AC-16 (2),CCI-003715,Technical
2407,AC-16-02,AC-16(2),AC-16 (2),CCI-003716,Technical
2408,AC-16-03,AC-16(3),AC-16 (3),CCI-003717,Technical
2409,AC-16-03,AC-16(3),AC-16 (3),CCI-003718,Technical
2410,AC-16-03,AC-16(3),AC-16 (3),CCI-003719,Technical
2411,AC-16-03,AC-16(3),AC-16 (3),CCI-003720,Technical
2412,AC-16-03,AC-16(3),AC-16 (3),CCI-003721,Technical
2413,AC-16-04,AC-16(4),AC-16 (4),CCI-003722,Technical
2414,AC-16-04,AC-16(4),AC-16 (4),CCI-003723,Technical
2415,AC-16-04,AC-16(4),AC-16 (4),CCI-003724,Technical
2416,AC-16-04,AC-16(4),AC-16 (4),CCI-003725,Technical
2417,AC-16-04,AC-16(4),AC-16 (4),CCI-003726,Technical
2418,AC-16-05,AC-16(5),AC-16 (5),CCI-003727,Technical
2419,AC-16-05,AC-16(5),AC-16 (5),CCI-003728,Technical
2420,AC-16-05,AC-16(5),AC-16 (5),CCI-003729,Technical
2421,AC-16-06,AC-16(6),AC-16 (6),CCI-003730,Policy
2422,AC-16-06,AC-16(6),AC-16 (6),CCI-003731,Policy
2423,AC-16-06,AC-16(6),AC-16 (6),CCI-003732,Policy
2424,AC-16-06,AC-16(6),AC-16 (6),CCI-003733,Policy
2425,AC-16-06,AC-16(6),AC-16 (6),CCI-003734,Policy
2426,AC-16-06,AC-16(6),AC-16 (6),CCI-003735,Policy
2427,AC-16-06,AC-16(6),AC-16 (6),CCI-003736,Policy
2428,AC-16-06,AC-16(6),AC-16 (6),CCI-003737,Policy
2429,AC-16-07,AC-16(7),AC-16 (7),CCI-003738,Policy
2430,AC-16-08,AC-16(8),AC-16 (8),CCI-003739,Technical
2431,AC-16-08,AC-16(8),AC-16 (8),CCI-003740,Technical
2432,AC-16-08,AC-16(8),AC-16 (8),CCI-003741,Technical
2433,AC-16-09,AC-16(9),AC-16 (9),CCI-003742,Policy
2434,AC-16-10,AC-16(10),AC-16 (10),CCI-003743,Policy
2435,AC-16-10,AC-16(10),AC-16 (10),CCI-003744,Policy
2436,AC-16-10,AC-16(10),AC-16 (10),CCI-003745,Policy
2437,AC-16-10,AC-16(10),AC-16 (10),CCI-003746,Policy
2438,AC-17-10,AC-17(10),AC-17 (10),CCI-003747,Technical
2439,AC-17-10,AC-17(10),AC-17 (10),CCI-003748,Technical
2440,AC-17-10,AC-17(10),AC-17 (10),CCI-003749,Technical
2441,AC-20-00,AC-20,AC-20 a 1,CCI-003750,Policy
2442,AC-20-00,AC-20,AC-20 a 1,CCI-003751,Policy
2443,AC-20-00,AC-20,AC-20 a 2,CCI-003752,Policy
2444,AC-20-00,AC-20,AC-20 a 2,CCI-003753,Policy
2445,AC-20-00,AC-20,AC-20 b,CCI-003754,Policy
2446,AC-20-00,AC-20,AC-20 b,CCI-003755,Policy
2447,AC-20-01,AC-20(1),AC-20 (1) (a),CCI-003756,Policy
2448,AC-20-01,AC-20(1),AC-20 (1) (a),CCI-003757,Policy
2449,AC-20-02,AC-20(2),AC-20 (2),CCI-003758,Policy
2450,AC-20-05,AC-20(5),AC-20 (5),CCI-003759,Policy
2451,AC-24-02,AC-24(2),AC-24 (2),CCI-003760,Technical
2452,AT-01-00,AT-1,AT-1 a 1 (b),CCI-003761,Policy
2453,AT-01-00,AT-1,AT-1 b,CCI-003762,Policy
2454,AT-01-00,AT-1,AT-1 b,CCI-003763,Policy
2455,AT-01-00,AT-1,AT-1 b,CCI-003764,Policy
2456,AT-01-00,AT-1,AT-1 b,CCI-003765,Policy
2457,AT-02-00,AT-2,AT-2 a 2,CCI-003766,Policy
2458,AT-02-00,AT-2,AT-2 b,CCI-003767,Policy
2459,AT-02-00,AT-2,AT-2 b,CCI-003768,Policy
2460,AT-02-00,AT-2,AT-2 b,CCI-003769,Policy
2461,AT-02-00,AT-2,AT-2 c,CCI-003770,Policy
2462,AT-02-00,AT-2,AT-2 c,CCI-003771,Policy
2463,AT-02-00,AT-2,AT-2 c,CCI-003772,Policy
2464,AT-02-00,AT-2,AT-2 c,CCI-003773,Policy
2465,AT-02-00,AT-2,AT-2 d,CCI-003774,Policy
2466,AT-02-03,AT-2(3),AT-2 (3),CCI-003775,Policy
2467,AT-02-03,AT-2(3),AT-2 (3),CCI-003776,Policy
2468,AT-02-04,AT-2(4),AT-2 (4),CCI-003777,Policy
2469,AT-02-04,AT-2(4),AT-2 (4),CCI-003778,Policy
2470,AT-02-05,AT-2(5),AT-2 (5),CCI-003779,Policy
2471,AT-02-06,AT-2(6),AT-2 (6) (a),CCI-003780,Policy
2472,AT-02-06,AT-2(6),AT-2 (6) (b),CCI-003781,Policy
2473,AT-03-00,AT-3,AT-3 a,CCI-003782,Policy
2474,AT-03-00,AT-3,AT-3 a 1,CCI-003783,Policy
2475,AT-03-00,AT-3,AT-3 a 2,CCI-003784,Policy
2476,AT-03-00,AT-3,AT-3 b,CCI-003785,Policy
2477,AT-03-00,AT-3,AT-3 b,CCI-003786,Policy
2478,AT-03-00,AT-3,AT-3 b,CCI-003787,Policy
2479,AT-03-00,AT-3,AT-3 b,CCI-003788,Policy
2480,AT-03-00,AT-3,AT-3 c,CCI-003789,Policy
2481,AT-03-03,AT-3(3),AT-3 (3),CCI-003790,Policy
2482,AT-03-05,AT-3(5),AT-3 (5),CCI-003791,Policy
2483,AT-03-05,AT-3(5),AT-3 (5),CCI-003792,Policy
2484,AT-03-05,AT-3(5),AT-3 (5),CCI-003793,Policy
2485,AT-04-00,AT-4,AT-4 a,CCI-003794,Policy
2486,AT-04-00,AT-4,AT-4 a,CCI-003795,Policy
2487,AT-06-00,AT-6,AT-6,CCI-003796,Policy
2488,AT-06-00,AT-6,AT-6,CCI-003797,Policy
2489,AT-06-00,AT-6,AT-6,CCI-003798,Policy
2490,AU-01-00,AU-1,AU-1 a 1 (b),CCI-003799,Policy
2491,AU-01-00,AU-1,AU-1 b,CCI-003800,Policy
2492,AU-01-00,AU-1,AU-1 b,CCI-003801,Policy
2493,AU-01-00,AU-1,AU-1 b,CCI-003802,Policy
2494,AU-01-00,AU-1,AU-1 b,CCI-003803,Policy
2495,AU-01-00,AU-1,AU-1 b,CCI-003804,Policy
2496,AU-01-00,AU-1,AU-1 b,CCI-003805,Policy
2497,AU-01-00,AU-1,AU-1 c 1,CCI-003806,Policy
2498,AU-01-00,AU-1,AU-1 c 1,CCI-003807,Policy
2499,AU-01-00,AU-1,AU-1 c 2,CCI-003808,Policy
2500,AU-01-00,AU-1,AU-1 c 2,CCI-003809,Policy
2501,AU-02-00,AU-2,AU-2 e,CCI-003810,Policy
2502,AU-02-00,AU-2,AU-2 e,CCI-003811,Policy
2503,AU-03-03,AU-3(3),AU-3 (3),CCI-003812,Policy
2504,AU-03-03,AU-3(3),AU-3 (3),CCI-003813,Policy
2505,AU-05-00,AU-5,AU-5 a,CCI-003814,Policy
2506,AU-05-05,AU-5(5),AU-5 (5),CCI-003815,Policy
2507,AU-05-05,AU-5(5),AU-5 (5),CCI-003816,Policy
2508,AU-06-00,AU-6,AU-6 a,CCI-003817,Policy
2509,AU-06-00,AU-6,AU-6 c,CCI-003818,Policy
2510,AU-06-00,AU-6,AU-6 c,CCI-003819,Policy
2511,AU-06-01,AU-6(1),AU-6 (1),CCI-003820,Policy
2512,AU-06-04,AU-6(4),AU-6 (4),CCI-003821,Technical
2513,AU-07-00,AU-7,AU-7 a,CCI-003822,Technical
2514,AU-07-00,AU-7,AU-7 a,CCI-003823,Technical
2515,AU-07-00,AU-7,AU-7 a,CCI-003824,Technical
2516,AU-07-00,AU-7,AU-7 a,CCI-003825,Technical
2517,AU-07-00,AU-7,AU-7 a,CCI-003826,Technical
2518,AU-07-00,AU-7,AU-7 a,CCI-003827,Technical
2519,AU-07-00,AU-7,AU-7 b,CCI-003828,Technical
2520,AU-07-00,AU-7,AU-7 b,CCI-003829,Technical
2521,AU-07-01,AU-7(1),AU-7 (1),CCI-003830,Technical
2522,AU-09-00,AU-9,AU-9 b,CCI-003831,Technical
2523,AU-09-00,AU-9,AU-9 b,CCI-003832,Technical
2524,AU-09-07,AU-9(7),AU-9 (7),CCI-003833,Policy
2525,AU-12-03,AU-12(3),AU-12 (3),CCI-003834,Technical
2526,AU-12-04,AU-12(4),AU-12 (4),CCI-003835,Technical
2527,AU-12-04,AU-12(4),AU-12 (4),CCI-003836,Technical
2528,AU-13-00,AU-13,AU-13 b 1,CCI-003837,Policy
2529,AU-13-00,AU-13,AU-13 b 1,CCI-003838,Policy
2530,AU-13-00,AU-13,AU-13 b 2,CCI-003839,Policy
2531,AU-13-00,AU-13,AU-13 b 2,CCI-003840,Policy
2532,AU-13-01,AU-13(1),AU-13 (1),CCI-003841,Policy
2533,AU-13-01,AU-13(1),AU-13 (1),CCI-003841,Technical
2534,AU-13-01,AU-13(1),AU-13 (1),CCI-003842,Technical
2535,AU-13-01,AU-13(1),AU-13 (1),CCI-003842,Policy
2536,AU-13-03,AU-13(3),AU-13 (3),CCI-003843,Technical
2537,AU-13-03,AU-13(3),AU-13 (3),CCI-003843,Policy
2538,AU-14-00,AU-14,AU-14 a,CCI-003844,Technical
2539,AU-14-00,AU-14,AU-14 a,CCI-003845,Technical
2540,AU-14-00,AU-14,AU-14 a,CCI-003846,Technical
2541,AU-14-00,AU-14,AU-14 b,CCI-003847,Technical
2542,AU-14-03,AU-14(3),AU-14 (3),CCI-003848,Technical
2543,CA-01-00,CA-1,CA-1 a 1 (b),CCI-003849,Policy
2544,CA-01-00,CA-1,CA-1 a 2,CCI-003850,Policy
2545,CA-01-00,CA-1,CA-1 b,CCI-003851,Policy
2546,CA-01-00,CA-1,CA-1 b,CCI-003852,Policy
2547,CA-01-00,CA-1,CA-1 b,CCI-003853,Policy
2548,CA-01-00,CA-1,CA-1 b,CCI-003854,Policy
2549,CA-01-00,CA-1,CA-1 c 1,CCI-003855,Policy
2550,CA-01-00,CA-1,CA-1 c 1,CCI-003856,Policy
2551,CA-01-00,CA-1,CA-1 c 2,CCI-003857,Policy
2552,CA-01-00,CA-1,CA-1 c 2,CCI-003858,Policy
2553,CA-02-00,CA-2,CA-2 a,CCI-003859,Policy
2554,CA-02-00,CA-2,CA-2 c,CCI-003860,Policy
2555,CA-02-00,CA-2,CA-2 d,CCI-003861,Policy
2556,CA-03-00,CA-3,CA-3 a,CCI-003862,Policy
2557,CA-03-00,CA-3,CA-3 b,CCI-003863,Policy
2558,CA-03-06,CA-3(6),CA-3 (6),CCI-003864,Policy
2559,CA-03-07,CA-3(7),CA-3 (7) (a),CCI-003865,Policy
2560,CA-03-07,CA-3(7),CA-3 (7) (b),CCI-003866,Policy
2561,CA-05-01,CA-5(1),CA-5 (1),CCI-003867,Policy
2562,CA-06-00,CA-6,CA-6 b,CCI-003868,Policy
2563,CA-06-00,CA-6,CA-6 c 1,CCI-003869,Policy
2564,CA-06-00,CA-6,CA-6 d,CCI-003870,Policy
2565,CA-06-01,CA-6(1),CA-6 (1),CCI-003871,Policy
2566,CA-06-02,CA-6(2),CA-6 (2),CCI-003872,Policy
2567,CA-07-00,CA-7,CA-7,CCI-003873,Policy
2568,CA-07-00,CA-7,CA-7 a,CCI-003874,Policy
2569,CA-07-00,CA-7,CA-7 b,CCI-003875,Policy
2570,CA-07-00,CA-7,CA-7 b,CCI-003876,Policy
2571,CA-07-00,CA-7,CA-7 b,CCI-003877,Policy
2572,CA-07-00,CA-7,CA-7 c,CCI-003878,Policy
2573,CA-07-00,CA-7,CA-7 g,CCI-003879,Policy
2574,CA-07-00,CA-7,CA-7 g,CCI-003880,Policy
2575,CA-07-04,CA-7(4),CA-7 (4) (a),CCI-003881,Technical
2576,CA-07-04,CA-7(4),CA-7 (4) (a),CCI-003881,Policy
2577,CA-07-04,CA-7(4),CA-7 (4) (b),CCI-003882,Policy
2578,CA-07-04,CA-7(4),CA-7 (4) (b),CCI-003882,Technical
2579,CA-07-04,CA-7(4),CA-7 (4) (c),CCI-003883,Policy
2580,CA-07-04,CA-7(4),CA-7 (4) (c),CCI-003883,Technical
2581,CA-07-05,CA-7(5),CA-7 (5),CCI-003884,Policy
2582,CA-07-05,CA-7(5),CA-7 (5),CCI-003885,Policy
2583,CA-07-05,CA-7(5),CA-7 (5),CCI-003886,Policy
2584,CA-07-06,CA-7(6),CA-7 (6),CCI-003887,Policy
2585,CA-07-06,CA-7(6),CA-7 (6),CCI-003888,Policy
2586,CA-08-03,CA-8(3),CA-8 (3),CCI-003889,Policy
2587,CA-08-03,CA-8(3),CA-8 (3),CCI-003890,Policy
2588,CA-09-00,CA-9,CA-9 (b),CCI-003891,Policy
2589,CA-09-00,CA-9,CA-9 (c),CCI-003892,Policy
2590,CA-09-00,CA-9,CA-9 (c),CCI-003893,Policy
2591,CA-09-00,CA-9,CA-9 (d),CCI-003894,Policy
2592,CA-09-00,CA-9,CA-9 (d),CCI-003895,Policy
2593,CA-09-01,CA-9(1),CA-9 (1),CCI-003896,Policy
2594,CA-09-01,CA-9(1),CA-9 (1),CCI-003896,Technical
2595,CM-01-00,CM-1,CM-1 a 1 (b),CCI-003897,Policy
2596,CM-01-00,CM-1,CM-1 b,CCI-003898,Policy
2597,CM-01-00,CM-1,CM-1 b,CCI-003899,Policy
2598,CM-01-00,CM-1,CM-1 b,CCI-003900,Policy
2599,CM-01-00,CM-1,CM-1 b,CCI-003901,Policy
2600,CM-01-00,CM-1,CM-1 b,CCI-003902,Policy
2601,CM-01-00,CM-1,CM-1 b,CCI-003903,Policy
2602,CM-01-00,CM-1,CM-1 c 1,CCI-003904,Policy
2603,CM-01-00,CM-1,CM-1 c 1,CCI-003905,Policy
2604,CM-01-00,CM-1,CM-1 c 2,CCI-003906,Policy
2605,CM-01-00,CM-1,CM-1 c 2,CCI-003907,Policy
2606,CM-01-00,CM-1,CM-1 c 2,CCI-003908,Policy
2607,CM-02-00,CM-2,CM-2 a,CCI-003909,Policy
2608,CM-02-00,CM-2,CM-2 b 3,CCI-003910,Policy
2609,CM-02-02,CM-2(2),CM-2 (2),CCI-003911,Policy
2610,CM-03-00,CM-3,CM-3 b,CCI-003912,Policy
2611,CM-03-01,CM-3(1),CM-3 (1) (a),CCI-003913,Policy
2612,CM-03-01,CM-3(1),CM-3 (1) (b),CCI-003914,Policy
2613,CM-03-01,CM-3(1),CM-3 (1) (c),CCI-003915,Policy
2614,CM-03-01,CM-3(1),CM-3 (1) (d),CCI-003916,Policy
2615,CM-03-01,CM-3(1),CM-3 (1) (e),CCI-003917,Policy
2616,CM-03-01,CM-3(1),CM-3 (1) (f),CCI-003918,Policy
2617,CM-03-03,CM-3(3),CM-3 (3),CCI-003919,Policy
2618,CM-03-03,CM-3(3),CM-3 (3),CCI-003920,Policy
2619,CM-03-04,CM-3(4),CM-3 (4),CCI-003921,Policy
2620,CM-03-04,CM-3(4),CM-3 (4),CCI-003922,Policy
2621,CM-03-04,CM-3(4),CM-3 (4),CCI-003923,Policy
2622,CM-03-04,CM-3(4),CM-3 (4),CCI-003924,Policy
2623,CM-03-07,CM-3(7),CM-3 (7),CCI-003925,Policy
2624,CM-03-07,CM-3(7),CM-3 (7),CCI-003926,Policy
2625,CM-03-07,CM-3(7),CM-3 (7),CCI-003927,Policy
2626,CM-03-08,CM-3(8),CM-3 (8),CCI-003928,Technical
2627,CM-03-08,CM-3(8),CM-3 (8),CCI-003929,Technical
2628,CM-04-00,CM-4,CM-4,CCI-003930,Policy
2629,CM-04-01,CM-4(1),CM-4 (1),CCI-003931,Policy
2630,CM-04-02,CM-4(2),CM-4 (2),CCI-003932,Policy
2631,CM-04-02,CM-4(2),CM-4 (2),CCI-003933,Policy
2632,CM-04-02,CM-4(2),CM-4 (2),CCI-003934,Policy
2633,CM-05-00,CM-5,CM-5,CCI-003935,Policy
2634,CM-05-00,CM-5,CM-5,CCI-003936,Policy
2635,CM-05-01,CM-5(1),CM-5 (1) (a),CCI-003937,Technical
2636,CM-05-01,CM-5(1),CM-5 (1) (b),CCI-003938,Technical
2637,CM-05-05,CM-5(5),CM-5 (5) (b),CCI-003939,Policy
2638,CM-05-05,CM-5(5),CM-5 (5) (b),CCI-003940,Policy
2639,CM-06-00,CM-6,CM-6 a,CCI-003941,Technical
2640,CM-06-00,CM-6,CM-6 a,CCI-003941,Policy
2641,CM-06-00,CM-6,CM-6 a,CCI-003942,Policy
2642,CM-06-00,CM-6,CM-6 a,CCI-003942,Technical
2643,CM-06-00,CM-6,CM-6 d,CCI-003943,Policy
2644,CM-06-00,CM-6,CM-6 d,CCI-003943,Technical
2645,CM-06-00,CM-6,CM-6 d,CCI-003944,Technical
2646,CM-06-00,CM-6,CM-6 d,CCI-003944,Policy
2647,CM-06-00,CM-6,CM-6 d,CCI-003945,Policy
2648,CM-06-00,CM-6,CM-6 d,CCI-003945,Technical
2649,CM-06-00,CM-6,CM-6 d,CCI-003946,Policy
2650,CM-06-00,CM-6,CM-6 d,CCI-003946,Technical
2651,CM-06-01,CM-6(1),CM-6 (1),CCI-003947,Policy
2652,CM-07-00,CM-7,CM-7 a,CCI-003948,Technical
2653,CM-07-00,CM-7,CM-7 a,CCI-003948,Policy
2654,CM-07-06,CM-7(6),CM-7 (6),CCI-003949,Policy
2655,CM-07-06,CM-7(6),CM-7 (6),CCI-003950,Policy
2656,CM-07-07,CM-7(7),CM-7 (7) (a),CCI-003951,Policy
2657,CM-07-07,CM-7(7),CM-7 (7) (a),CCI-003951,Technical
2658,CM-07-07,CM-7(7),CM-7 (7) (a),CCI-003952,Policy
2659,CM-07-07,CM-7(7),CM-7 (7) (a),CCI-003952,Technical
2660,CM-07-07,CM-7(7),CM-7 (7) (b),CCI-003953,Policy
2661,CM-07-07,CM-7(7),CM-7 (7) (b),CCI-003953,Technical
2662,CM-07-07,CM-7(7),CM-7 (7) (b),CCI-003954,Technical
2663,CM-07-07,CM-7(7),CM-7 (7) (b),CCI-003954,Policy
2664,CM-07-08,CM-7(8),CM-7 (8) (a),CCI-003955,Technical
2665,CM-07-08,CM-7(8),CM-7 (8) (a),CCI-003955,Policy
2666,CM-07-08,CM-7(8),CM-7 (8) (b),CCI-003956,Technical
2667,CM-07-08,CM-7(8),CM-7 (8) (b),CCI-003956,Policy
2668,CM-07-09,CM-7(9),CM-7 (9) (a),CCI-003957,Technical
2669,CM-07-09,CM-7(9),CM-7 (9) (a),CCI-003957,Policy
2670,CM-07-09,CM-7(9),CM-7 (9) (a),CCI-003958,Technical
2671,CM-07-09,CM-7(9),CM-7 (9) (a),CCI-003958,Policy
2672,CM-07-09,CM-7(9),CM-7 (9) (b),CCI-003959,Policy
2673,CM-07-09,CM-7(9),CM-7 (9) (b),CCI-003959,Technical
2674,CM-07-09,CM-7(9),CM-7 (9) (c),CCI-003960,Policy
2675,CM-07-09,CM-7(9),CM-7 (9) (c),CCI-003960,Technical
2676,CM-07-09,CM-7(9),CM-7 (9) (c),CCI-003961,Technical
2677,CM-07-09,CM-7(9),CM-7 (9) (c),CCI-003961,Policy
2678,CM-08-00,CM-8,CM-8 a 1,CCI-003962,Policy
2679,CM-08-00,CM-8,CM-8 a 2,CCI-003963,Policy
2680,CM-08-00,CM-8,CM-8 a 3,CCI-003964,Policy
2681,CM-08-00,CM-8,CM-8 a 4,CCI-003965,Policy
2682,CM-08-00,CM-8,CM-8 a 4,CCI-003966,Policy
2683,CM-08-00,CM-8,CM-8 a 5,CCI-003967,Policy
2684,CM-08-02,CM-8(2),CM-8 (2),CCI-003968,Policy
2685,CM-08-03,CM-8(3),CM-8 (3) (a),CCI-003969,Policy
2686,CM-08-08,CM-8(8),CM-8 (8),CCI-003970,Policy
2687,CM-09-00,CM-9,CM-9 a,CCI-003971,Policy
2688,CM-09-00,CM-9,CM-9 a,CCI-003972,Policy
2689,CM-09-00,CM-9,CM-9 b,CCI-003973,Policy
2690,CM-09-00,CM-9,CM-9 b,CCI-003974,Policy
2691,CM-09-00,CM-9,CM-9 c,CCI-003975,Policy
2692,CM-09-00,CM-9,CM-9 c,CCI-003976,Policy
2693,CM-09-00,CM-9,CM-9 d,CCI-003977,Policy
2694,CM-09-00,CM-9,CM-9 d,CCI-003978,Policy
2695,CM-09-00,CM-9,CM-9 d,CCI-003979,Policy
2696,CM-11-02,CM-11(2),CM-11 (2),CCI-003980,Technical
2697,CM-11-03,CM-11(3),CM-11 (3),CCI-003981,Technical
2698,CM-12-00,CM-12,CM-12 a,CCI-003982,Policy
2699,CM-12-00,CM-12,CM-12 a,CCI-003983,Policy
2700,CM-12-00,CM-12,CM-12 a,CCI-003984,Policy
2701,CM-12-00,CM-12,CM-12 b,CCI-003985,Policy
2702,CM-12-00,CM-12,CM-12 b,CCI-003986,Policy
2703,CM-12-00,CM-12,CM-12 c,CCI-003987,Policy
2704,CM-12-01,CM-12(1),CM-12 (1),CCI-003988,Policy
2705,CM-12-01,CM-12(1),CM-12 (1),CCI-003989,Policy
2706,CM-12-01,CM-12(1),CM-12 (1),CCI-003990,Policy
2707,CM-13-00,CM-13,CM-13,CCI-003991,Policy
2708,CM-14-00,CM-14,CM-14,CCI-003992,Technical
2709,CM-14-00,CM-14,CM-14,CCI-003992,Policy
2710,CM-14-00,CM-14,CM-14,CCI-003993,Technical
2711,CM-14-00,CM-14,CM-14,CCI-003993,Policy
2712,CP-01-00,CP-1,CP-1 a 1 (b),CCI-003994,Policy
2713,CP-01-00,CP-1,CP-1 a 1 (b),CCI-003995,Policy
2714,CP-01-00,CP-1,CP-1 b,CCI-003996,Policy
2715,CP-01-00,CP-1,CP-1 b,CCI-003997,Policy
2716,CP-01-00,CP-1,CP-1 b,CCI-003998,Policy
2717,CP-01-00,CP-1,CP-1 b,CCI-003999,Policy
2718,CP-01-00,CP-1,CP-1 b,CCI-004000,Policy
2719,CP-01-00,CP-1,CP-1 b,CCI-004001,Policy
2720,CP-01-00,CP-1,CP-1 c 1,CCI-004002,Policy
2721,CP-01-00,CP-1,CP-1 c 1,CCI-004003,Policy
2722,CP-01-00,CP-1,CP-1 c 2,CCI-004004,Policy
2723,CP-01-00,CP-1,CP-1 c 2,CCI-004005,Policy
2724,CP-02-00,CP-2,CP-2 a 4,CCI-004006,Policy
2725,CP-02-00,CP-2,CP-2 a 4,CCI-004007,Policy
2726,CP-02-00,CP-2,CP-2 a 6,CCI-004008,Policy
2727,CP-02-00,CP-2,CP-2 g,CCI-004009,Policy
2728,CP-03-00,CP-3,CP-3 b,CCI-004010,Policy
2729,CP-03-00,CP-3,CP-3 b,CCI-004011,Policy
2730,CP-03-00,CP-3,CP-3 b,CCI-004012,Policy
2731,CP-03-00,CP-3,CP-3 b,CCI-004013,Policy
2732,CP-04-03,CP-4(3),CP-4 (3),CCI-004014,Policy
2733,CP-04-05,CP-4(5),CP-4 (5),CCI-004015,Technical
2734,CP-04-05,CP-4(5),CP-4 (5),CCI-004015,Policy
2735,CP-04-05,CP-4(5),CP-4 (5),CCI-004016,Policy
2736,CP-04-05,CP-4(5),CP-4 (5),CCI-004016,Technical
2737,CP-04-05,CP-4(5),CP-4 (5),CCI-004017,Policy
2738,CP-04-05,CP-4(5),CP-4 (5),CCI-004017,Technical
2739,CP-06-00,CP-6,CP-6 a,CCI-004018,Policy
2740,CP-08-01,CP-8(1),CP-8 (1) (b),CCI-004019,Policy
2741,CP-09-00,CP-9,CP-9 (a),CCI-004020,Policy
2742,CP-09-00,CP-9,CP-9 (c),CCI-004021,Policy
2743,CP-09-00,CP-9,CP-9 (d),CCI-004022,Policy
2744,CP-09-00,CP-9,CP-9 (d),CCI-004023,Policy
2745,CP-09-00,CP-9,CP-9 (d),CCI-004024,Policy
2746,CP-09-08,CP-9(8),CP-9 (8),CCI-004025,Policy
2747,CP-09-08,CP-9(8),CP-9 (8),CCI-004026,Policy
2748,CP-09-08,CP-9(8),CP-9 (8),CCI-004027,Policy
2749,CP-10-00,CP-10,CP-10,CCI-004028,Policy
2750,CP-10-00,CP-10,CP-10,CCI-004029,Policy
2751,CP-10-06,CP-10(6),CP-10 (6),CCI-004030,Policy
2752,IA-01-00,IA-1,IA-1 a 1,CCI-004031,Policy
2753,IA-01-00,IA-1,IA-1 a 1 (a),CCI-004032,Policy
2754,IA-01-00,IA-1,IA-1 a 1 (b),CCI-004033,Policy
2755,IA-01-00,IA-1,IA-1 a 2,CCI-004034,Policy
2756,IA-01-00,IA-1,IA-1 b,CCI-004035,Policy
2757,IA-01-00,IA-1,IA-1 b,CCI-004036,Policy
2758,IA-01-00,IA-1,IA-1 b,CCI-004037,Policy
2759,IA-01-00,IA-1,IA-1 b,CCI-004038,Policy
2760,IA-01-00,IA-1,IA-1 b,CCI-004039,Policy
2761,IA-01-00,IA-1,IA-1 b,CCI-004040,Policy
2762,IA-01-00,IA-1,IA-1 c 1,CCI-004041,Policy
2763,IA-01-00,IA-1,IA-1 c 1,CCI-004042,Policy
2764,IA-01-00,IA-1,IA-1 c 2,CCI-004043,Policy
2765,IA-01-00,IA-1,IA-1 c 2,CCI-004044,Policy
2766,IA-02-05,IA-2(5),IA-2 (5),CCI-004045,Technical
2767,IA-02-05,IA-2(5),IA-2 (5),CCI-004045,Policy
2768,IA-02-06,IA-2(6),IA-2 (6) (a),CCI-004046,Technical
2769,IA-02-06,IA-2(6),IA-2 (6) (b),CCI-004047,Technical
2770,IA-02-06,IA-2(6),IA-2 (6) (b),CCI-004048,Technical
2771,IA-04-05,IA-4(5),IA-4 (5),CCI-004049,Technical
2772,IA-04-08,IA-4(8),IA-4 (8),CCI-004050,Policy
2773,IA-04-09,IA-4(9),IA-4 (9),CCI-004051,Technical
2774,IA-04-09,IA-4(9),IA-4 (9),CCI-004051,Policy
2775,IA-04-09,IA-4(9),IA-4 (9),CCI-004052,Policy
2776,IA-04-09,IA-4(9),IA-4 (9),CCI-004052,Technical
2777,IA-05-00,IA-5,IA-5 d,CCI-004053,Policy
2778,IA-05-00,IA-5,IA-5 d,CCI-004054,Policy
2779,IA-05-00,IA-5,IA-5 e,CCI-004055,Policy
2780,IA-05-00,IA-5,IA-5 f,CCI-004056,Policy
2781,IA-05-01,IA-5(1),IA-5 (1) (a),CCI-004057,Policy
2782,IA-05-01,IA-5(1),IA-5 (1) (a),CCI-004058,Technical
2783,IA-05-01,IA-5(1),IA-5 (1) (a),CCI-004059,Technical
2784,IA-05-01,IA-5(1),IA-5 (1) (a),CCI-004060,Technical
2785,IA-05-01,IA-5(1),IA-5 (1) (b),CCI-004061,Technical
