Junction ID,ATT&CK Technique,Security Control ID,ATT&CK Technique Name,Control Family,Control Name,Mapping Type,Reference Source,ATT&CK Version,Domain,Creation Date,Last Update
2263,T1553.001,CM-06-00,Gatekeeper Bypass,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2264,T1553.001,CM-07-00,Gatekeeper Bypass,Configuration Management,Least Functionality,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2265,T1553.001,SI-10-00,Gatekeeper Bypass,System and Information Integrity,Information Input Validation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2266,T1553.001,SI-04-00,Gatekeeper Bypass,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2267,T1553.001,SI-07-00,Gatekeeper Bypass,System and Information Integrity,"Software, Firmware, and Information Integrity",Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2268,T1553.003,AC-03-00,SIP and Trust Provider Hijacking,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2269,T1553.003,AC-06-00,SIP and Trust Provider Hijacking,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2270,T1553.003,CA-07-00,SIP and Trust Provider Hijacking,Security Assessment and Authorization,Continuous Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2271,T1553.003,CM-02-00,SIP and Trust Provider Hijacking,Configuration Management,Baseline Configuration,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2272,T1553.003,CM-06-00,SIP and Trust Provider Hijacking,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2273,T1553.003,CM-07-00,SIP and Trust Provider Hijacking,Configuration Management,Least Functionality,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2274,T1553.003,SI-10-00,SIP and Trust Provider Hijacking,System and Information Integrity,Information Input Validation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2275,T1553.003,SI-03-00,SIP and Trust Provider Hijacking,System and Information Integrity,Malicious Code Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2276,T1553.003,SI-04-00,SIP and Trust Provider Hijacking,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2277,T1553.003,SI-07-00,SIP and Trust Provider Hijacking,System and Information Integrity,"Software, Firmware, and Information Integrity",Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2278,T1553.004,CM-10-00,Install Root Certificate,Configuration Management,Software Usage Restrictions,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2279,T1553.004,CM-06-00,Install Root Certificate,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2280,T1553.004,CM-07-00,Install Root Certificate,Configuration Management,Least Functionality,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2281,T1553.004,IA-09-00,Install Root Certificate,Identification and Authentication,Service Identification and Authentication,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2282,T1553.004,SC-20-00,Install Root Certificate,System and Communications Protection,Secure Name/address Resolution Service (authoritative Source),Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2283,T1553.004,SI-04-00,Install Root Certificate,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2284,T1553.006,AC-06-00,Code Signing Policy Modification,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2285,T1553.006,CA-08-00,Code Signing Policy Modification,Security Assessment and Authorization,Penetration Testing,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2286,T1553.006,CM-03-00,Code Signing Policy Modification,Configuration Management,Configuration Change Control,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2287,T1553.006,CM-05-00,Code Signing Policy Modification,Configuration Management,Access Restrictions for Change,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2288,T1553.006,CM-07-00,Code Signing Policy Modification,Configuration Management,Least Functionality,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2289,T1553.006,CM-08-00,Code Signing Policy Modification,Configuration Management,System Component Inventory,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2290,T1553.006,IA-07-00,Code Signing Policy Modification,Identification and Authentication,Cryptographic Module Authentication,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2291,T1553.006,RA-09-00,Code Signing Policy Modification,Risk Assessment,Criticality Analysis,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2292,T1553.006,SA-10-00,Code Signing Policy Modification,System and Services Acquisition,Developer Configuration Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2293,T1553.006,SA-11-00,Code Signing Policy Modification,System and Services Acquisition,Developer Testing and Evaluation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2294,T1553.006,SC-34-00,Code Signing Policy Modification,System and Communications Protection,Non-modifiable Executable Programs,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2295,T1553.006,SI-02-00,Code Signing Policy Modification,System and Information Integrity,Flaw Remediation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2296,T1553.006,SI-07-00,Code Signing Policy Modification,System and Information Integrity,"Software, Firmware, and Information Integrity",Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2297,T1555.001,CA-07-00,Keychain,Security Assessment and Authorization,Continuous Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2298,T1555.001,IA-05-00,Keychain,Identification and Authentication,Authenticator Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2299,T1555.001,SI-04-00,Keychain,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2300,T1555.002,CA-07-00,Securityd Memory,Security Assessment and Authorization,Continuous Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2301,T1555.002,IA-05-00,Securityd Memory,Identification and Authentication,Authenticator Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2302,T1555.002,SI-04-00,Securityd Memory,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2303,T1555.004,CM-02-00,Windows Credential Manager,Configuration Management,Baseline Configuration,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2304,T1555.004,CM-06-00,Windows Credential Manager,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2305,T1555.004,CM-07-00,Windows Credential Manager,Configuration Management,Least Functionality,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2306,T1555.004,IA-05-00,Windows Credential Manager,Identification and Authentication,Authenticator Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2307,T1555.004,SI-04-00,Windows Credential Manager,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2308,T1555.005,CM-02-00,Password Managers,Configuration Management,Baseline Configuration,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2309,T1555.005,CM-06-00,Password Managers,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2310,T1555.005,IA-02-00,Password Managers,Identification and Authentication,Identification and Authentication (organizational Users),Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2311,T1555.005,IA-05-00,Password Managers,Identification and Authentication,Authenticator Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2312,T1555.005,SI-02-00,Password Managers,System and Information Integrity,Flaw Remediation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2313,T1555.005,SI-04-00,Password Managers,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2314,T1556.001,AC-02-00,Domain Controller Authentication,Access Control,Account Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2315,T1556.001,AC-20-00,Domain Controller Authentication,Access Control,Use of External Systems,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2316,T1556.001,AC-03-00,Domain Controller Authentication,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2317,T1556.001,AC-05-00,Domain Controller Authentication,Access Control,Separation of Duties,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2318,T1556.001,AC-06-00,Domain Controller Authentication,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2319,T1556.001,AC-07-00,Domain Controller Authentication,Access Control,Unsuccessful Logon Attempts,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2320,T1556.001,CA-07-00,Domain Controller Authentication,Security Assessment and Authorization,Continuous Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2321,T1556.001,CM-05-00,Domain Controller Authentication,Configuration Management,Access Restrictions for Change,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2322,T1556.001,CM-06-00,Domain Controller Authentication,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2323,T1556.001,IA-02-00,Domain Controller Authentication,Identification and Authentication,Identification and Authentication (organizational Users),Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2324,T1556.001,IA-05-00,Domain Controller Authentication,Identification and Authentication,Authenticator Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2325,T1556.001,SC-39-00,Domain Controller Authentication,System and Communications Protection,Process Isolation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2326,T1556.001,SI-04-00,Domain Controller Authentication,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2327,T1556.001,SI-07-00,Domain Controller Authentication,System and Information Integrity,"Software, Firmware, and Information Integrity",Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2328,T1556.002,CM-06-00,Password Filter DLL,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2329,T1556.002,CM-07-00,Password Filter DLL,Configuration Management,Least Functionality,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2330,T1556.002,SI-04-00,Password Filter DLL,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2331,T1556.003,AC-02-00,Pluggable Authentication Modules,Access Control,Account Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2332,T1556.003,AC-20-00,Pluggable Authentication Modules,Access Control,Use of External Systems,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2333,T1556.003,AC-03-00,Pluggable Authentication Modules,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2334,T1556.003,AC-05-00,Pluggable Authentication Modules,Access Control,Separation of Duties,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2335,T1556.003,AC-06-00,Pluggable Authentication Modules,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2336,T1556.003,AC-07-00,Pluggable Authentication Modules,Access Control,Unsuccessful Logon Attempts,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2337,T1556.003,CM-05-00,Pluggable Authentication Modules,Configuration Management,Access Restrictions for Change,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2338,T1556.003,CM-06-00,Pluggable Authentication Modules,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2339,T1556.003,IA-02-00,Pluggable Authentication Modules,Identification and Authentication,Identification and Authentication (organizational Users),Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2340,T1556.003,IA-05-00,Pluggable Authentication Modules,Identification and Authentication,Authenticator Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2341,T1556.003,SI-04-00,Pluggable Authentication Modules,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2342,T1556.003,SI-07-00,Pluggable Authentication Modules,System and Information Integrity,"Software, Firmware, and Information Integrity",Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2343,T1556.004,AC-02-00,Network Device Authentication,Access Control,Account Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2344,T1556.004,AC-20-00,Network Device Authentication,Access Control,Use of External Systems,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2345,T1556.004,AC-03-00,Network Device Authentication,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2346,T1556.004,AC-05-00,Network Device Authentication,Access Control,Separation of Duties,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2347,T1556.004,AC-06-00,Network Device Authentication,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2348,T1556.004,AC-07-00,Network Device Authentication,Access Control,Unsuccessful Logon Attempts,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2349,T1556.004,CM-02-00,Network Device Authentication,Configuration Management,Baseline Configuration,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2350,T1556.004,CM-05-00,Network Device Authentication,Configuration Management,Access Restrictions for Change,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2351,T1556.004,CM-06-00,Network Device Authentication,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2352,T1556.004,IA-02-00,Network Device Authentication,Identification and Authentication,Identification and Authentication (organizational Users),Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2353,T1556.004,IA-05-00,Network Device Authentication,Identification and Authentication,Authenticator Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2354,T1556.004,SI-04-00,Network Device Authentication,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2355,T1556.004,SI-07-00,Network Device Authentication,System and Information Integrity,"Software, Firmware, and Information Integrity",Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2356,T1556.005,AC-02-00,Reversible Encryption,Access Control,Account Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2357,T1556.005,AC-05-00,Reversible Encryption,Access Control,Separation of Duties,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2358,T1556.005,AC-06-00,Reversible Encryption,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2359,T1556.005,IA-05-00,Reversible Encryption,Identification and Authentication,Authenticator Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2360,T1556.006,AC-02-00,Multi-Factor Authentication,Access Control,Account Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2361,T1556.006,AC-03-00,Multi-Factor Authentication,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
2362,T1556.006,AC-06-00,Multi-Factor Authentication,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
