ATT&CK Technique ID,ATT&CK Technique Name,ATT&CK Technique Description,STIX ID,URL,Created,Last Modified,Domain,Version,Detection,Platforms,Data Source,Citations,Type
T1530,Data from Cloud Storage,"Adversaries may access data from cloud storage.  Many IaaS providers offer solutions for online data object storage such as Amazon S3, Azure Storage, and Google Cloud Storage. Similarly, SaaS enterprise platforms such as Office 365 and Google Workspace pr",attack-pattern--3298ce88-1628-43b1-87d9-0b5336b193d7,https://attack.mitre.org/techniques/T1530,30 August 2019,29 September 2023,enterprise-attack,2.1,"Monitor for unusual queries to the cloud provider's storage service. Activity originating from unexpected sources may indicate improper permissions are set that is allowing access to data. Additionally, detecting failed attempts by a user for a certain ob","Google Workspace,IaaS,Office 365,SaaS",Cloud Storage: Cloud Storage Access,"(Citation: CISA AA20-259A Iran-Based Actor September 2020),(Citation: Crowdstrike TELCO BPO Campaign December 2022),(Citation: GitHub Pacu),(Citation: AADInternals),(Citation: Peirates GitHub),(Citation: Google Cloud Encryption Key Rotation),(Citation: Mi",Enterprise
T1531,Account Access Removal,"Adversaries may interrupt availability of system and network resources by inhibiting access to accounts utilized by legitimate users. Accounts may be deleted, locked, or manipulated (ex: changed credentials) to remove access to accounts. Adversaries may a",attack-pattern--b24e2a20-3b3d-4bf0-823b-1ed765398fb0,https://attack.mitre.org/techniques/T1531,09 October 2019,22 March 2023,enterprise-attack,1.2,"Use process monitoring to monitor the execution and command line parameters of binaries involved in deleting accounts or changing passwords, such as use of [Net](https://attack.mitre.org/software/S0039). Windows event logs may also designate activity asso","Linux,Office 365,SaaS,Windows,macOS","Active Directory: Active Directory Object Modification, User Account: User Account Deletion, User Account: User Account Modification","(Citation: IBM MegaCortex),(Citation: Check Point Meteor Aug 2021),(Citation: MSTIC DEV-0537 Mar 2022),(Citation: Unit42 LockerGoga 2019),(Citation: CarbonBlack LockerGoga 2019),",Enterprise
T1532,Archive Collected Data,Adversaries may compress and/or encrypt data that is collected prior to exfiltration. Compressing data can help to obfuscate its contents and minimize use of network resources. Encryption can be used to hide information that is being exfiltrated from dete,attack-pattern--e3b936a4-6321-4172-9114-038a866362ec,https://attack.mitre.org/techniques/T1532,10 October 2019,01 April 2022,mobile-attack,2.0,Many encryption mechanisms are built into standard application-accessible APIs and are therefore undetectable to the end user.,"Android,iOS",Post-Adversary Device Access,"(Citation: Trend Micro Bouncing Golf 2019),(Citation: lookout_bouldspy_0423),(Citation: Lookout FrozenCell),(Citation: Cofense Anubis),(Citation: Google Triada June 2019),(Citation: Symantec GoldenCup),(Citation: lookout_hornbill_sunbird_0221),(Citation: ",Mobile
T1533,Data from Local System,"Adversaries may search local system sources, such as file systems or local databases, to find files of interest and sensitive data prior to exfiltration.       Access to local system data, which includes information stored by the operating system, often r",attack-pattern--e1c912a9-e305-434b-9172-8a6ce3ec9c4a,https://attack.mitre.org/techniques/T1533,10 October 2019,01 April 2022,mobile-attack,1.1,"Accessing data from the local system can be difficult to detect, and therefore enterprises may be better served focusing on detection at other stages of adversarial behavior.","Android,iOS",Post-Adversary Device Access,"(Citation: Palo Alto HenBox),(Citation: TrendMicro Coronavirus Updates),(Citation: Lookout-Dendroid),(Citation: Lookout-Monokle),(Citation: lookout_abstractemu_1021),(Citation: Zscaler TikTok Spyware),(Citation: SecureList - ViceLeaker 2019),(Citation: cy",Mobile
T1534,Internal Spearphishing,Adversaries may use internal spearphishing to gain access to additional information or exploit other users within the same organization after they already have access to accounts or systems within the environment. Internal spearphishing is multi-staged ca,attack-pattern--9e7452df-5144-4b6e-b04a-b66dd4016747,https://attack.mitre.org/techniques/T1534,04 September 2019,08 March 2022,enterprise-attack,1.2,"Network intrusion detection systems and email gateways usually do not scan internal email, but an organization can leverage the journaling-based solution which sends a copy of emails to a security service for offline analysis or incorporate service-integr","Google Workspace,Linux,Office 365,SaaS,Windows,macOS","Application Log: Application Log Content, Network Traffic: Network Traffic Content, Network Traffic: Network Traffic Flow","(Citation: CISA AA21-200A APT40 July 2021),(Citation: KISA Operation Muzabi),(Citation: ESET Gamaredon June 2020),(Citation: SecureWorks August 2019),(Citation: ClearSky Lazarus Aug 2020),",Enterprise
T1535,Unused/Unsupported Cloud Regions,Adversaries may create cloud instances in unused geographic service regions in order to evade detection. Access is usually obtained through compromising accounts used to manage cloud infrastructure.  Cloud service providers often provide infrastructure th,attack-pattern--59bd0dec-f8b2-4b9a-9141-37a1e6899761,https://attack.mitre.org/techniques/T1535,04 September 2019,22 April 2021,enterprise-attack,1.1,Monitor system logs to review activities occurring across all cloud environments and regions. Configure alerting to notify of activity in normally unused regions or if the number of instances active in a region goes above a certain threshold.(Citation: Cl,IaaS,"Instance: Instance Creation, Instance: Instance Metadata",",(Citation: CloudSploit - Unused AWS Regions)",Enterprise
T1537,Transfer Data to Cloud Account,"Adversaries may exfiltrate data by transferring the data, including backups of cloud environments, to another cloud account they control on the same service to avoid typical file transfers/downloads and network-based exfiltration detection.  A defender wh",attack-pattern--d4bdbdea-eaec-4071-b4f9-5105e12ea4b6,https://attack.mitre.org/techniques/T1537,30 August 2019,16 June 2022,enterprise-attack,1.3,"Monitor account activity for attempts to share data, snapshots, or backups with untrusted or unusual accounts on the same cloud service provider. Monitor for anomalous file transfer activity between accounts and to untrusted VPCs. 

In AWS, sharing an Ela",IaaS,"Cloud Storage: Cloud Storage Creation, Cloud Storage: Cloud Storage Metadata, Cloud Storage: Cloud Storage Modification, Network Traffic: Network Traffic Content, Snapshot: Snapshot Creation, Snapshot: Snapshot Metadata, Snapshot: Snapshot Modification",",",Enterprise
T1538,Cloud Service Dashboard,"An adversary may use a cloud service dashboard GUI with stolen credentials to gain useful information from an operational cloud environment, such as specific services, resources, and features. For example, the GCP Command Center can be used to view all as",attack-pattern--e49920b0-6c54-40c1-9571-73723653205f,https://attack.mitre.org/techniques/T1538,30 August 2019,16 October 2023,enterprise-attack,1.2,"Monitor account activity logs to see actions performed and activity associated with the cloud service management console. Some cloud providers, such as AWS, provide distinct log events for login attempts to the management console.(Citation: AWS Console Si","Azure AD,Google Workspace,IaaS,Office 365","Logon Session: Logon Session Creation, User Account: User Account Authentication",",",Enterprise
T1539,Steal Web Session Cookie,An adversary may steal web application or service session cookies and use them to gain access to web applications or Internet services as an authenticated user without needing credentials. Web applications and services often use session cookies as an auth,attack-pattern--10ffac09-e42d-4f56-ab20-db94c67d76ff,https://attack.mitre.org/techniques/T1539,08 October 2019,03 August 2023,enterprise-attack,1.2,Monitor for attempts to access files and repositories on a local system that are used to store browser session cookies. Monitor for attempts by programs to inject into or dump browser process memory.,"Google Workspace,Linux,Office 365,SaaS,Windows,macOS","File: File Access, Process: Process Access","(Citation: Prevailion EvilNum May 2020),(Citation: Cybereason Chaes Nov 2020),(Citation: Kaspersky LuminousMoth July 2021),(Citation: Kroll Qakbot June 2020),(Citation: Volexity InkySquid BLUELIGHT August 2021),(Citation: ESET EvilNum July 2020),(Citation",Enterprise
T1541,Foreground Persistence,"Adversaries may abuse Android's `startForeground()` API method to maintain continuous sensor access. Beginning in Android 9, idle applications running in the background no longer have access to device sensors, such as the camera, microphone, and gyroscope",attack-pattern--648f8051-1a35-46d3-b1d8-3a3f5cf2cc8e,https://attack.mitre.org/techniques/T1541,19 November 2019,20 March 2023,mobile-attack,2.1,"Users can see persistent notifications in their notification drawer and can subsequently uninstall applications that do not belong. Applications could be vetted for their use of the `startForeground()` API, and could be further scrutinized if usage is fou",Android,Post-Adversary Device Access,"(Citation: Zscaler TikTok Spyware),(Citation: WhiteOps TERRACOTTA),(Citation: Bitdefender Mandrake),(Citation: cyble_drinik_1022),",Mobile
T1542,Pre-OS Boot,"Adversaries may abuse Pre-OS Boot mechanisms as a way to establish persistence on a system. During the booting process of a computer, firmware and various startup services are loaded before the operating system. These programs control flow of execution be",attack-pattern--7f0ca133-88c4-40c6-a62f-b3083a7fbc2e,https://attack.mitre.org/techniques/T1542,13 November 2019,19 April 2022,enterprise-attack,1.1,"Perform integrity checking on pre-OS boot mechanisms that can be manipulated for malicious purposes. Take snapshots of boot records and firmware and compare against known good images. Log changes to boot records, BIOS, and EFI, which can be performed by A","Linux,Network,Windows,macOS","Command: Command Execution, Drive: Drive Modification, Driver: Driver Metadata, Firmware: Firmware Modification, Network Traffic: Network Connection Creation, Process: OS API Execution",",(Citation: TechNet Secure Boot Process),(Citation: TCG Trusted Platform Module)",Enterprise
T1542.001,Pre-OS Boot: System Firmware,Adversaries may modify system firmware to persist on systems.The BIOS (Basic Input/Output System) and The Unified Extensible Firmware Interface (UEFI) or Extensible Firmware Interface (EFI) are examples of system firmware that operate as the software inte,attack-pattern--16ab6452-c3c1-497c-a47d-206018ca1ada,https://attack.mitre.org/techniques/T1542/001,19 December 2019,30 March 2023,enterprise-attack,1.0,System firmware manipulation may be detected. (Citation: MITRE Trustworthy Firmware Measurement) Dump and inspect BIOS images on vulnerable systems and compare against known good images. (Citation: MITRE Copernicus) Analyze differences to determine if mal,Windows,Firmware: Firmware Modification,"(Citation: TrendMicro Hacking Team UEFI),(Citation: ESET LoJax Sept 2018),(Citation: Ge 2011),(Citation: TCG Trusted Platform Module),(Citation: ESET LoJax Sept 2018),(Citation: Intel Hardware-based Security Technologies)",Enterprise
